-20	0
-19.8	0
-19.6	0
-19.4	0
-19.2	0
-19	0
-18.8	0
-18.6	0
-18.4	0
-18.2	0
-18	0
-17.8	0
-17.6	0
-17.4	0
-17.2	0
-17	0
-16.8	0
-16.6	0
-16.4	0
-16.2	0
-16	0
-15.8	0
-15.6	0
-15.4	0
-15.2	0
-15	0
-14.8	0
-14.6	0
-14.4	0
-14.2	0
-14	0
-13.8	0
-13.6	0
-13.4	0
-13.2	0
-13	0
-12.8	0
-12.6	0
-12.4	0
-12.2	0
-12	0
-11.8	0
-11.6	0
-11.4	0
-11.2	0
-11	0
-10.8	0
-10.6	0
-10.4	0
-10.2	0
-10	0
-9.8	0
-9.6	0
-9.4	0
-9.2	0
-9	0
-8.8	0
-8.6	0
-8.4	0
-8.2	0
-8	0
-7.8	0
-7.6	0
-7.4	0
-7.2	0
-7	0
-6.8	0
-6.6	0
-6.4	0
-6.2	0
-6	0
-5.8	0
-5.6	0
-5.4	0
-5.2	0
-5	0
-4.8	0
-4.6	0
-4.4	0
-4.2	7.00649e-45
-4	1.09301e-43
-3.8	1.76704e-42
-3.6	2.73744e-41
-3.4	4.07336e-40
-3.2	5.82339e-39
-3	7.99883e-38
-2.8	1.05561e-36
-2.6	1.33848e-35
-2.4	1.63062e-34
-2.2	1.9086e-33
-2	2.14638e-32
-1.8	2.31914e-31
-1.6	2.40755e-30
-1.4	2.40136e-29
-1.2	2.30124e-28
-1	2.11882e-27
-0.8	1.87437e-26
-0.6	1.5931e-25
-0.4	1.30097e-24
-0.2	1.02073e-23
0	7.6946e-23
0.2	5.57299e-22
0.4	3.8781e-21
0.6	2.59287e-20
0.8	1.66559e-19
1	1.02798e-18
1.2	6.09575e-18
1.4	3.47295e-17
1.6	1.90109e-16
1.8	9.99839e-16
2	5.05227e-15
2.2	2.45285e-14
2.4	1.14416e-13
2.6	5.12775e-13
2.8	2.20799e-12
3	9.13472e-12
3.2	3.63096e-11
3.4	1.38668e-10
3.6	5.08814e-10
3.8	1.79379e-09
4	6.07588e-09
4.2	1.97732e-08
4.4	6.18262e-08
4.6	1.85736e-07
4.8	5.36104e-07
5	1.48672e-06
5.2	3.9613e-06
5.4	1.01409e-05
5.6	2.49425e-05
5.8	5.89431e-05
6	0.00013383
6.2	0.000291947
6.4	0.000611902
6.6	0.00123222
6.8	0.00238409
7	0.00443185
7.2	0.00791545
7.4	0.013583
7.6	0.0223945
7.8	0.0354746
8	0.053991
8.2	0.0789501
8.4	0.110921
8.6	0.149728
8.8	0.194186
9	0.241971
9.2	0.289692
9.4	0.333225
9.6	0.36827
9.8	0.391043
10	0.398942
10.2	0.391043
10.4	0.36827
10.6	0.333225
10.8	0.289692
11	0.241971
11.2	0.194186
11.4	0.149728
11.6	0.110921
11.8	0.0789501
12	0.053991
12.2	0.0354746
12.4	0.0223946
12.6	0.013583
12.8	0.00791545
13	0.00443185
13.2	0.00238409
13.4	0.00123222
13.6	0.000611901
13.8	0.000291947
14	0.00013383
14.2	5.89431e-05
14.4	2.49425e-05
14.6	1.01408e-05
14.8	3.9613e-06
15	1.48672e-06
15.2	5.36104e-07
15.4	1.85737e-07
15.6	6.18261e-08
15.8	1.97732e-08
16	6.07588e-09
16.2	1.79378e-09
16.4	5.08815e-10
16.6	1.38668e-10
16.8	3.63098e-11
17	9.13472e-12
17.2	2.20798e-12
17.4	5.12777e-13
17.6	1.14415e-13
17.8	2.45287e-14
18	5.05227e-15
18.2	9.99832e-16
18.4	1.90109e-16
18.6	3.47295e-17
18.8	6.0958e-18
19	1.02798e-18
19.2	1.66558e-19
19.4	2.59287e-20
19.6	3.8781e-21
19.8	5.57304e-22
