267.099	-12
267.112	-18.0004
267.124	-14.0008
267.136	-18.0012
267.149	-14.0016
267.161	-20.0021
267.174	-17.0025
267.186	-15.0029
267.198	-21.0033
267.211	-15.0037
267.223	-16.0041
267.236	-18.0045
267.248	-14.0049
267.26	-17.0053
267.273	-15.0057
267.285	-20.0061
267.297	-15.0066
267.31	-10.007
267.322	-11.0074
267.335	-18.0078
267.347	-14.0082
267.359	-18.0086
267.372	-20.009
267.384	-12.0094
267.396	-18.0098
267.409	-20.0102
267.421	-14.0107
267.434	-14.0111
267.446	-15.0115
267.458	-18.0119
267.471	-16.0123
267.483	-19.0127
267.495	-15.0131
267.508	-13.0135
267.52	-9.01394
267.533	-17.0143
267.545	-11.0148
267.557	-10.0152
267.57	-11.0156
267.582	-17.016
267.594	-16.0164
267.607	-19.0168
267.619	-10.0172
267.632	-18.0176
267.644	-19.018
267.656	-13.0184
267.669	-19.0189
267.681	-16.0193
267.693	-13.0197
267.706	-20.0201
267.718	-13.0205
267.731	-19.0209
267.743	-18.0213
267.755	-12.0217
267.768	-11.0221
267.78	-23.0225
267.792	-10.023
267.805	-5.02337
267.817	-21.0238
267.829	-17.0242
267.842	-17.0246
267.854	-17.025
267.867	-22.0254
267.879	-15.0258
267.891	-18.0262
267.904	-5.02665
267.916	-23.0271
267.928	-17.0275
267.941	-18.0279
267.953	-18.0283
267.966	-9.0287
267.978	-19.0291
267.99	-18.0295
268.003	-17.0299
268.015	-20.0303
268.027	-24.0307
268.04	-15.0312
268.052	-18.0316
268.065	-11.032
268.077	-21.0324
268.089	-16.0328
268.102	-22.0332
268.114	-12.0336
268.126	-21.034
268.139	-20.0344
268.151	-22.0348
268.163	-11.0353
268.176	-22.0357
268.188	-18.0361
268.201	-22.0365
268.213	-21.0369
268.225	-18.0373
268.238	-17.0377
268.25	-14.0381
268.262	-17.0385
268.275	-15.0389
268.287	-14.0394
268.299	-10.0398
268.312	-10.0402
268.324	-18.0406
268.337	-21.041
268.349	-13.0414
268.361	-15.0418
268.374	-20.0422
268.386	-19.0426
268.398	-12.043
268.411	-18.0435
268.423	-12.0439
268.435	-14.0443
268.448	-16.0447
268.46	-21.0451
268.473	-13.0455
268.485	-17.0459
268.497	-17.0463
268.51	-17.0467
268.522	-13.0471
268.534	-16.0476
268.547	-19.048
268.559	-13.0484
268.571	-20.0488
268.584	-12.0492
268.596	-19.0496
268.609	-22.05
268.621	-14.0504
268.633	-9.05083
268.646	-23.0512
268.658	-19.0517
268.67	-13.0521
268.683	-13.0525
268.695	-19.0529
268.707	-16.0533
268.72	-15.0537
268.732	-17.0541
268.744	-16.0545
268.757	-15.0549
268.769	-19.0553
268.782	-15.0557
268.794	-20.0562
268.806	-14.0566
268.819	-9.05698
268.831	-21.0574
268.843	-13.0578
268.856	-17.0582
268.868	-18.0586
268.88	-17.059
268.893	-15.0594
268.905	-7.05985
268.917	-21.0603
268.93	-24.0607
268.942	-16.0611
268.955	-15.0615
268.967	-8.0619
268.979	-18.0623
268.992	-14.0627
269.004	-15.0631
269.016	-13.0635
269.029	-22.0639
269.041	-20.0644
269.053	-15.0648
269.066	-21.0652
269.078	-17.0656
269.09	-18.066
269.103	-18.0664
269.115	-13.0668
269.127	-15.0672
269.14	-11.0676
269.152	-13.068
269.165	-12.0685
269.177	-18.0689
269.189	-14.0693
269.202	-18.0697
269.214	-9.0701
269.226	-14.0705
269.239	-13.0709
269.251	-14.0713
269.263	-13.0717
269.276	-20.0721
269.288	-13.0726
269.3	-19.073
269.313	-9.07338
269.325	-16.0738
269.337	-15.0742
269.35	-16.0746
269.362	-18.075
269.374	-17.0754
269.387	-13.0758
269.399	-13.0762
269.412	-20.0767
269.424	-15.0771
269.436	-12.0775
269.449	-21.0779
269.461	-19.0783
269.473	-19.0787
269.486	-23.0791
269.498	-16.0795
269.51	-17.0799
269.523	-14.0803
269.535	-15.0808
269.547	-22.0812
269.56	-17.0816
269.572	-5.08199
269.584	-15.0824
269.597	-24.0828
269.609	-21.0832
269.621	-13.0836
269.634	-21.084
269.646	-15.0844
269.658	-16.0849
269.671	-16.0853
269.683	-17.0857
269.695	-19.0861
269.708	-11.0865
269.72	-18.0869
269.733	-21.0873
269.745	-15.0877
269.757	-18.0881
269.77	-12.0885
269.782	-15.089
269.794	-20.0894
269.807	-15.0898
269.819	-23.0902
269.831	-14.0906
269.844	-15.091
269.856	-9.09141
269.868	-18.0918
269.881	-17.0922
269.893	-15.0926
269.905	-18.0931
269.918	-14.0935
269.93	-12.0939
269.942	-17.0943
269.955	-17.0947
269.967	-12.0951
269.979	-21.0955
269.992	-22.0959
270.004	-17.0963
270.016	-11.0967
270.029	-21.0972
270.041	-15.0976
