135.000000	-0.707107	-0.707107	0.000000
136.000000	-0.719484	-0.719340	0.000145
137.000000	-0.731662	-0.731354	0.000309
138.000000	-0.743628	-0.743145	0.000483
139.000000	-0.755368	-0.754710	0.000659
140.000000	-0.766871	-0.766044	0.000826
141.000000	-0.778123	-0.777146	0.000977
142.000000	-0.789112	-0.788011	0.001101
143.000000	-0.799825	-0.798635	0.001189
144.000000	-0.810249	-0.809017	0.001232
145.000000	-0.820373	-0.819152	0.001220
146.000000	-0.830182	-0.829038	0.001144
147.000000	-0.839664	-0.838671	0.000994
148.000000	-0.848808	-0.848048	0.000760
149.000000	-0.857599	-0.857167	0.000432
150.000000	-0.866025	-0.866025	0.000000
151.000000	-0.874079	-0.874620	0.000541
152.000000	-0.881767	-0.882948	0.001180
153.000000	-0.889103	-0.891007	0.001903
154.000000	-0.896100	-0.898794	0.002694
155.000000	-0.902770	-0.906308	0.003538
156.000000	-0.909124	-0.913545	0.004421
157.000000	-0.915178	-0.920505	0.005327
158.000000	-0.920941	-0.927184	0.006243
159.000000	-0.926428	-0.933580	0.007152
160.000000	-0.931651	-0.939693	0.008042
161.000000	-0.936622	-0.945519	0.008897
162.000000	-0.941354	-0.951057	0.009702
163.000000	-0.945860	-0.956305	0.010445
164.000000	-0.950152	-0.961262	0.011110
165.000000	-0.954242	-0.965926	0.011684
166.000000	-0.958144	-0.970296	0.012152
167.000000	-0.961870	-0.974370	0.012500
168.000000	-0.965432	-0.978148	0.012716
169.000000	-0.968843	-0.981627	0.012784
170.000000	-0.972116	-0.984808	0.012692
171.000000	-0.975263	-0.987688	0.012426
172.000000	-0.978296	-0.990268	0.011972
173.000000	-0.981229	-0.992546	0.011317
174.000000	-0.984075	-0.994522	0.010447
175.000000	-0.986844	-0.996195	0.009351
176.000000	-0.989551	-0.997564	0.008013
177.000000	-0.992207	-0.998630	0.006422
178.000000	-0.994826	-0.999391	0.004565
179.000000	-0.997419	-0.999848	0.002429
